,Drehzahl,Kurbelwinkel,P_ZYL1,P_ZYL2,P_ZYL3,Drehmoment,Absolutverbrauch,Angesaugte Luftmasse,O2 roh,CO roh,CO2 roh,NOx roh,HC3 roh,Lambda,Temp Kühlm.E,Temp Kühlm.A,Temp Oel,Temp Ansaugl. nach Verd.,Temp Ansaugluft Saugrohr,Temp Abgas vor Turbine,P Saugrohr,P Abg. vor Turb.,ZZP
0,1600,-360,1.043,1.04,1.014,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
1,1600,-359,1.048,1.037,1.011,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
2,1600,-358,1.053,1.045,1.024,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
3,1600,-357,1.061,1.054,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
4,1600,-356,1.067,1.055,1.033,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
5,1600,-355,1.074,1.065,1.042,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
6,1600,-354,1.081,1.063,1.042,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
7,1600,-353,1.09,1.074,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
8,1600,-352,1.099,1.079,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
9,1600,-351,1.102,1.085,1.068,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
10,1600,-350,1.1059999999999999,1.085,1.065,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
11,1600,-349,1.109,1.089,1.074,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
12,1600,-348,1.114,1.088,1.074,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
13,1600,-347,1.1179999999999999,1.084,1.074,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
14,1600,-346,1.119,1.094,1.082,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
15,1600,-345,1.123,1.087,1.0659999999999998,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
16,1600,-344,1.123,1.0959999999999999,1.0959999999999999,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
17,1600,-343,1.1159999999999999,1.092,1.0659999999999998,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
18,1600,-342,1.121,1.0859999999999999,1.085,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
19,1600,-341,1.119,1.091,1.075,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
20,1600,-340,1.1159999999999999,1.0859999999999999,1.072,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
21,1600,-339,1.115,1.0959999999999999,1.0759999999999998,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
22,1600,-338,1.113,1.085,1.065,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
23,1600,-337,1.113,1.092,1.082,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
24,1600,-336,1.115,1.0859999999999999,1.055,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
25,1600,-335,1.1079999999999999,1.088,1.079,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
26,1600,-334,1.107,1.085,1.05,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
27,1600,-333,1.109,1.0859999999999999,1.071,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
28,1600,-332,1.109,1.091,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
29,1600,-331,1.11,1.081,1.058,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
30,1600,-330,1.113,1.097,1.063,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
31,1600,-329,1.112,1.083,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
32,1600,-328,1.117,1.095,1.067,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
33,1600,-327,1.121,1.091,1.046,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
34,1600,-326,1.122,1.1,1.07,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
35,1600,-325,1.1320000000000001,1.0979999999999999,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
36,1600,-324,1.13,1.102,1.068,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
37,1600,-323,1.137,1.111,1.058,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
38,1600,-322,1.136,1.101,1.061,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
39,1600,-321,1.141,1.114,1.06,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
40,1600,-320,1.1440000000000001,1.102,1.053,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
41,1600,-319,1.146,1.1179999999999999,1.065,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
42,1600,-318,1.148,1.1079999999999999,1.048,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
43,1600,-317,1.146,1.117,1.0659999999999998,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
44,1600,-316,1.157,1.112,1.046,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
45,1600,-315,1.149,1.113,1.06,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
46,1600,-314,1.155,1.1179999999999999,1.047,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
47,1600,-313,1.15,1.112,1.053,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
48,1600,-312,1.155,1.117,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
49,1600,-311,1.1520000000000001,1.114,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
50,1600,-310,1.156,1.121,1.051,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
51,1600,-309,1.147,1.114,1.041,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
52,1600,-308,1.153,1.123,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
53,1600,-307,1.149,1.117,1.038,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
54,1600,-306,1.15,1.123,1.046,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
55,1600,-305,1.149,1.12,1.038,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
56,1600,-304,1.15,1.12,1.041,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
57,1600,-303,1.148,1.124,1.035,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
58,1600,-302,1.145,1.122,1.036,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
59,1600,-301,1.148,1.122,1.036,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
60,1600,-300,1.145,1.117,1.032,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
61,1600,-299,1.151,1.115,1.036,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
62,1600,-298,1.147,1.117,1.026,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
63,1600,-297,1.148,1.115,1.03,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
64,1600,-296,1.149,1.1159999999999999,1.021,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
65,1600,-295,1.149,1.115,1.032,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
66,1600,-294,1.15,1.1159999999999999,1.02,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
67,1600,-293,1.148,1.114,1.025,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
68,1600,-292,1.155,1.113,1.022,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
69,1600,-291,1.155,1.11,1.023,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
70,1600,-290,1.153,1.115,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
71,1600,-289,1.157,1.109,1.021,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
72,1600,-288,1.159,1.11,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
73,1600,-287,1.155,1.107,1.016,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
74,1600,-286,1.162,1.112,1.024,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
75,1600,-285,1.163,1.105,1.0190000000000001,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
76,1600,-284,1.162,1.109,1.021,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
77,1600,-283,1.162,1.1059999999999999,1.02,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
78,1600,-282,1.1640000000000001,1.105,1.016,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
79,1600,-281,1.162,1.105,1.022,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
80,1600,-280,1.162,1.103,1.018,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
81,1600,-279,1.166,1.107,1.024,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
82,1600,-278,1.163,1.1,1.02,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
83,1600,-277,1.162,1.102,1.021,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
84,1600,-276,1.162,1.099,1.021,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
85,1600,-275,1.162,1.0979999999999999,1.024,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
86,1600,-274,1.162,1.102,1.025,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
87,1600,-273,1.162,1.099,1.026,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
88,1600,-272,1.1640000000000001,1.097,1.023,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
89,1600,-271,1.16,1.067,1.006,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
90,1600,-270,1.157,1.104,1.032,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
91,1600,-269,1.155,1.101,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
92,1600,-268,1.151,1.092,1.031,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
93,1600,-267,1.151,1.082,1.023,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
94,1600,-266,1.153,1.09,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
95,1600,-265,1.15,1.084,1.026,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
96,1600,-264,1.146,1.09,1.025,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
97,1600,-263,1.141,1.0859999999999999,1.028,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
98,1600,-262,1.1440000000000001,1.089,1.023,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
99,1600,-261,1.1420000000000001,1.085,1.025,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
100,1600,-260,1.146,1.092,1.025,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
101,1600,-259,1.145,1.09,1.031,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
102,1600,-258,1.141,1.09,1.0270000000000001,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
103,1600,-257,1.137,1.089,1.033,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
104,1600,-256,1.14,1.087,1.032,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
105,1600,-255,1.1340000000000001,1.085,1.035,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
106,1600,-254,1.14,1.089,1.034,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
107,1600,-253,1.145,1.092,1.036,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
108,1600,-252,1.1440000000000001,1.093,1.038,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
109,1600,-251,1.146,1.092,1.0390000000000001,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
110,1600,-250,1.149,1.0959999999999999,1.043,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
111,1600,-249,1.148,1.092,1.044,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
112,1600,-248,1.151,1.0979999999999999,1.0490000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
113,1600,-247,1.15,1.094,1.05,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
114,1600,-246,1.145,1.1059999999999999,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
115,1600,-245,1.1520000000000001,1.105,1.052,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
116,1600,-244,1.151,1.1059999999999999,1.055,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
117,1600,-243,1.149,1.107,1.055,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
118,1600,-242,1.148,1.107,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
119,1600,-241,1.148,1.105,1.06,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
120,1600,-240,1.148,1.1079999999999999,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
121,1600,-239,1.145,1.111,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
122,1600,-238,1.146,1.107,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
123,1600,-237,1.143,1.11,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
124,1600,-236,1.146,1.112,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
125,1600,-235,1.1420000000000001,1.111,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
126,1600,-234,1.14,1.1079999999999999,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
127,1600,-233,1.141,1.111,1.063,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
128,1600,-232,1.138,1.111,1.062,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
129,1600,-231,1.139,1.111,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
130,1600,-230,1.137,1.115,1.063,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
131,1600,-229,1.141,1.115,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
132,1600,-228,1.135,1.119,1.058,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
133,1600,-227,1.1340000000000001,1.122,1.055,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
134,1600,-226,1.135,1.121,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
135,1600,-225,1.133,1.126,1.058,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
136,1600,-224,1.131,1.128,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
137,1600,-223,1.129,1.126,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
138,1600,-222,1.128,1.129,1.057,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
139,1600,-221,1.126,1.131,1.053,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
140,1600,-220,1.126,1.133,1.053,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
141,1600,-219,1.123,1.133,1.058,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
142,1600,-218,1.123,1.137,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
143,1600,-217,1.126,1.136,1.0590000000000002,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
144,1600,-216,1.122,1.131,1.06,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
145,1600,-215,1.122,1.138,1.06,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
146,1600,-214,1.122,1.136,1.055,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
147,1600,-213,1.124,1.14,1.056,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
148,1600,-212,1.125,1.131,1.063,89.6,3.82,54.6789,0.807,0.71,13.9564,3319.4,1077.33,0.999158,84,88,76.75,53,30.73,674.18,1077,1194.77,-8
